canonical_smiles,8_797.0,9_208.0,238_1262.0
[H]c1c(-c2c([H])c([H])c([H])c([H])c2[H])nnc(N([H])c2c([H])c([H])c3c(c2[H])N(c2nc4c(s2)C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C4([H])[H])C([H])([H])C([H])([H])O3)c1[H],0,0,
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N([H])C(=O)c1nc(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[H])c(-c2c([H])c([H])c(C([O-])(C(F)(F)F)C(F)(F)F)c([H])c2C([H])(F)F)s1,,0,
[H]c1nc(N([H])c2c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])N3C([H])([H])C4([H])OC([H])(C3([H])[H])C([H])([H])C4([H])[H])c2[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2S(=O)(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c1Cl,0,,
[H]C([H])=C([H])C(=O)N1C([H])([H])C([H])(C2([H])n3nc(-c4c([H])c([H])c(Oc5c([H])c([H])c([H])c([H])c5C#N)c([H])c4[H])c(C(=O)N([H])[H])c3N([H])C([H])([H])C2([H])[H])C1([H])[H],0,,
[H]c1c([H])c([H])c(-c2nc(-c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c3[H])n2[H])c([H])c1[H],0,,
[H]c1nc2c([H])c([H])c(C#CC([H])([H])N([H])C(=O)c3c([H])nc([H])n(C([H])([H])c4c([H])c([H])c(F)c(F)c4[H])c3=O)c([H])c2c(N([H])C([H])([H])C([H])([H])[H])c1[N+](=O)[O-],,0,
[H]OC([H])([H])C1([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])C#N)[N+]([H])([H])C1([H])[H],0,,
[H]c1nc(C2(C(=O)N3C([H])([H])C([H])(S(=O)(=O)c4c([H])c([H])c(OC([H])(C([H])([H])[H])C(F)(F)F)c([H])c4Cl)C([H])([H])C3([H])C(=O)N([H])C3(C#N)C([H])([H])C3([H])[H])C([H])([H])N(C([H])([H])C([H])(F)F)C2([H])[H])c(F)c([H])c1Br,,0,
[H]C#Cc1c([H])c(C(=O)N([H])C([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(N([H])c2nc([H])c([H])c(Oc3c([H])c([H])c(N([H])C(=O)N([H])c4c([H])c(F)c([H])c(N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c4[H])c4c([H])c([H])c([H])c([H])c34)n2)c1[H],,0,
[H]/C(C(=O)[O-])=C(/[H])c1c([H])c([H])c(/C(=C(\c2nc([H])c(C(F)(F)F)c([H])c2Cl)C2([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H],0,,
[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c(N([H])C([H])([H])c3c([H])c(-c4nn(C([H])([H])[H])c([H])c4[H])c([H])[n+]([H])c3[H])c2[H])c([H])c(C(F)(F)F)c1[H],0,,
[H]c1nc(F)c(-c2c([H])c([H])c3c4c(c([H])nn4[H])c(=O)n(C([H])([H])C(F)(F)F)c3c2[H])c([H])c1[H],,0,
[H]c1c([H])c([H])c(C(=O)c2c([H])c([H])c([H])c([H])c2N([H])C([H])(C(=O)[O-])C([H])([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])c3nn(-c4c([H])c([H])c([H])c([H])c4[H])c(C([H])([H])[H])c3[H])c([H])c2[H])c([H])c1[H],0,,
[H]c1nc(N([H])C(=O)C2([H])C([H])([H])n3c([H])c([H])[n+]([H])c3C([H])([H])C2([H])[H])c([H])c(-c2c([H])c([H])c3c(c2[H])n(C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])c([H])[n+]3[H])c1Cl,,0,
[H]c1c([H])c([H])c(C([H])([H])C([H])(Oc2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c(C([H])([H])[H])c2[H])C(=O)[O-])c([H])c1[H],,0,
[H]c1nc(N([H])C(=O)c2c([H])c([H])c(-c3c4c(N([H])[H])nc([H])c([H])n4c(C4([H])C([H])([H])N5C(=O)C([H])([H])C([H])(C([H])([H])[H])C5([H])C([H])([H])C4([H])[H])[n+]3[H])c([H])c2[H])c([H])c(C(F)(F)F)c1[H],0,,
[H]c1c([H])c([H])c(-c2c(C([H])([H])C([H])([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3n2[H])c([H])c1[H],0,,
[H]c1nnn(C([H])([H])c2c([H])c([H])c(C(=O)N([H])c3c(C(=O)N([H])C([H])([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])nc(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c23)c1[H],0,,
[H]OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])c2c(c3c(-c4c([H])c([H])c([H])c(-n5c(=O)c6c([H])c(F)c([H])c(F)c6n(C([H])([H])[H])c5=O)c4C([H])([H])[H])c(Cl)c([H])c(C(=O)N([H])[H])c3n2[H])C([H])([H])C1([H])[H],,0,
[H]c1c([H])c(S(=O)(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])c1nn(C2(C([H])([H])C#N)C([H])([H])C([H])([H])N(C(=O)C(F)(F)C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])n([H])c(=O)c12,0,,
[H]c1nc2c([H])c([H])c([H])c(-c3nc(N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c4nc([H])c(-c5c([H])c([H])c(C(=O)N([H])C6([H])C([H])([H])C6([H])[H])c([H])c5[H])n4c3[H])c2c([H])c1[H],,0,
[H]c1nc(N([H])C([H])([H])C2([H])OC([H])([H])C([H])([H])C2([H])[H])c2c(-c3c([H])c([H])c([H])c([H])c3[H])c(-c3c([H])c([H])c(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])oc2n1,0,0,
[H]C([H])=C([H])C(=O)N1C([H])([H])C([H])([H])C([H])(C([H])([H])N([H])c2c(-c3c([H])c([H])c(Oc4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c3[H])c(N([H])[H])nc([H])[n+]2[H])C([H])([H])C1([H])[H],,,0
[H]OC1([H])C(C([H])([H])[H])=C([H])C([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C1([H])O[H],0,,
[H]c1nc(N2C([H])([H])C([H])([H])C3(C2([H])[H])C([H])([H])N(C([H])([H])c2c([H])c([H])c(C([H])([H])C#N)c([H])c2[H])C([H])([H])C3([H])[H])c2c([H])c(C([H])([H])C(F)(F)F)sc2n1,0,0,
[H]Oc1c(Cl)c([H])c(-c2c(F)c([H])c3c(c2[H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c(C(=O)C([H])([H])[H])c([H])[n+]3[H])c([H])c1Cl,0,,
[H]c1c([H])c([H])c(C([H])(N2C([H])([H])C([H])([H])[N+]([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])N([H])C(=O)C([H])([H])c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c(OC([H])([H])[H])c1[H],0,,
[H]Oc1c([H])c([H])c([H])c(-c2c(C([H])([H])[H])c3c([H])c(O[H])c([H])c([H])c3n2C([H])([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c1[H],0,,
[H]C1=C2C(=C([O-])C1([H])[H])C([H])(c1c([H])c([H])c(C#N)c([H])c1[H])N(C(=O)N([H])C([H])([H])c1nn(C([H])([H])[H])c([H])c1[H])C(=O)N2c1c([H])c([H])c([H])c(C(F)(F)F)c1[H],0,,
[H]OC1([H])C([H])([H])C([H])([H])C([H])(N([H])c2nc(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])nc([H])c2C(=O)N([H])C([H])([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C1([H])[H],0,0,
[H]c1c([H])c(C2([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c(-c4nnc(C([H])([H])C([H])([H])OC([H])([H])[H])n4[H])c(C4([H])C([H])([H])C4([H])[H])c([H])c3C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,,0,
[H]/C(=C(/[H])C12C([H])([H])C([H])([H])C(OC([H])([H])c3c(-c4c(Cl)c([H])nc([H])c4Cl)noc3C3([H])C([H])([H])C3([H])[H])(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H])c1c([H])c([H])c2c([H])c(C(=O)[O-])nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2c1[H],0,,0
[H]c1nc(-c2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c(C([H])([H])[H])c2[H])c(C#Cc2c([H])c([H])c(N([H])[H])[n+]([H])c2[H])c(C([H])([H])C([H])([H])[H])n1,,0,
[H]c1c([H])c(-c2nc(-c3c([H])c(C([H])([H])[H])[n+]([H])c(C([H])([H])[H])c3[H])c3n2C([H])([H])C([H])(C([H])([H])[H])OC([H])([H])C3([H])[H])c([H])c(F)c1Cl,0,,
[H]/C(C(=O)N([H])c1c(OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c2nc([H])nc(N([H])c3c([H])c([H])c(Cl)c(Cl)c3F)c2c1[H])=C(/[H])C([H])([H])N1C([H])([H])C2([H])OC([H])([H])C([H])([H])OC2([H])C1([H])[H],,0,
[H]c1nc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1C([H])(c1oc([H])c([H])c1[H])n1c([H])nc([H])c1[H],0,,
[H]c1oc(C([H])([H])n2c([H])c([H])c([H])c(-c3nn(C(=O)c4c([H])c([H])c([H])c5c4OC([H])([H])C([H])([H])O5)c(N([H])C([H])([H])c4sc(Cl)c([H])c4[H])c3[H])c2=O)c([H])c1[H],0,0,
[H]c1nc([H])n(-c2c([H])c(C([H])(N3C(=O)C(c4c([H])c([H])c(C#CC(C([H])([H])[H])(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c4[H])(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N=C3N([H])[H])C([H])([H])OC(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(F)F)c([H])c([H])c2Cl)n1,0,0,
[H]Oc1c(F)c([H])c(-c2c([H])c([H])c3nc([H])c(C(=O)C4([H])C([H])([H])C4([H])[H])c(N([H])C4([H])C([H])([H])C([H])([H])C([H])([N+]([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C4([H])[H])c3c2[H])c([H])c1Cl,0,0,
[H]c1c([H])c(C([H])([H])N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(Cl)c(N([H])c2nc3c([H])c(C(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])(C(F)(F)F)C([H])([H])C4([H])[H])c(N(C([H])([H])[H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])[H])c([H])c3n2C([H])([H])[H])c1Cl,0,,
[H]/C(=C(/C#N)C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])(n2c(=O)n(-c3c([H])c([H])c(Oc4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c3c(N([H])[H])nc([H])c([H])c32)C1([H])[H])C(N1C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H],,0,
[H]c1nc(C([H])(OC(=O)N2C([H])([H])C([H])([H])C([H])(c3c([H])c4c([H])c([H])c([H])c([H])c4n([H])c3=O)C([H])([H])C2([H])[H])C([H])([H])c2c([H])c(C([H])([H])[H])c3c(c([H])nn3[H])c2[H])c([H])c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H],,0,
[H]C([H])=C([H])C1([H])C([H])([H])C1(C(=O)[N-]S(=O)(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)C1([H])N(C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)c2nc([H])c([H])nc2[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2(C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C21C([H])([H])C([H])([H])C1([H])[H],,0,
[H]c1nn(C([H])([H])[H])c([H])c1C([H])([H])c1c([H])n(C([H])([H])C(=O)N(C([H])([H])c2c([H])c([H])c(-c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(SC([H])([H])c2c([H])c([H])c(F)c([H])c2[H])nc1=O,0,0,
[H]Oc1c([H])c([H])c(N(C(=O)c2c([H])c(-c3c([H])c4c(c([H])c3C(=O)N3C([H])([H])c5c([H])c([H])c([H])c([H])c5C([H])([H])C3([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])OC([H])([H])O4)n3c([H])c([H])c([H])c([H])c23)c2c([H])c([H])c3c(c2[H])c([H])c([H])n3C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0,,0
[H]c1c([H])c(F)c(C(=O)N(c2c([H])c([H])c(-c3c([H])c(C(=O)N([H])[H])c([H])c([H])c3Cl)c([H])c2OC([H])([H])C(F)(F)F)C([H])([H])[H])c(Cl)c1[H],0,,
[H]c1nn(-c2c([H])c([H])c([H])c(C([H])([H])C(=O)N([H])c3nnc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])c4nnc(N([H])C(=O)C([H])([H])c5c([H])c([H])c([H])c(-n6nc([H])c([H])c6[H])c5[H])s4)s3)c2[H])c([H])c1[H],,0,
[H]OC([H])([H])C([H])(N1C([H])([H])C([H])([H])C([H])(c2c([H])n([H])c3nc([H])c([H])c([H])c23)C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])N(C(=O)/C([H])=C(\[H])c2c([H])c(F)c([H])c(F)c2[H])C([H])([H])C1([H])[H],0,0,
[H]c1nc2c(nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n2[H])c(N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])c3nc(C([H])(C([H])([H])[H])C([H])([H])[H])oc3[H])C([H])([H])C2([H])[H])c1Br,0,0,
[H]c1c([H])c(S(=O)(=O)C2([H])C([H])([H])C([H])([H])C2([H])C(=O)N([H])C([H])([H])c2c(Cl)nn(-c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])c2[H])c([H])c([H])c1F,,,0
[H]c1nc2c([H])c(C#Cc3c([H])c([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N,0,,
[H]OC1=C2C(=C([H])C1([H])[H])N(c1c([H])c([H])c([H])c(C(F)(F)F)c1[H])C(=O)N(C(=O)N([H])C1(C([H])([H])O[H])C([H])([H])C1([H])[H])C2([H])c1c([H])c([H])c(C#N)c([H])c1[H],0,,
[H]c1c([H])c(F)c(C(=O)N([H])[H])c(N([H])c2nc(N([H])c3c([H])c(F)c(N4C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3OC([H])([H])[H])nc3c2c([H])c([H])n3[H])c1[H],0,,
[H]c1c([H])c(C([H])([H])Oc2c([H])c([H])c3c(C([H])([H])[H])c(C([H])([H])[H])c(=O)oc3c2[H])c([H])c([H])c1C([H])([H])[H],0,,
[H]OC1(c2nc([H])c(-c3nc(N([H])c4nc([H])c([H])c(-c5nnn(C([H])([H])c6c([H])c([H])c(OC([H])([H])[H])c([H])c6[H])c5[H])c4[H])c([H])c(C([H])([H])[H])c3[H])s2)C([H])([H])C([H])([H])C([H])(C(=O)[O-])C([H])([H])C1([H])[H],,0,
[H]c1c(C(=O)[O-])c(C([H])([H])[H])c2nc(-c3c([H])c([H])c4c(c3[H])c3c([H])c(C([H])([H])[H])c([H])c(Cl)c3n4C([H])([H])C([H])([H])[H])n(C([H])([H])C([H])([H])OC([H])([H])[H])c2c1[H],0,0,
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(C([H])([H])Oc3c([H])c(F)c(C(=O)[N-]S(=O)(=O)C([H])([H])[H])c([H])c3C3([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(F)c1F,0,0,
[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])OC([H])([H])[H])C2([H])[H])c(Cl)c(C([H])([H])c2nc3c(C([H])([H])[H])c([H])c(C(F)(F)F)c([H])c3n2C([H])([H])[H])c1Cl,0,,
[H]c1nc([H])c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(C(=O)N([H])c4c([H])c([H])c(C#CC56C([H])([H])C7([H])C([H])([H])C([H])(C([H])([H])C([H])(C7([H])[H])C5([H])[H])C6([H])[H])c([H])c4[H])c([H])c3[H])C([H])(C([H])([H])[H])C2([H])[H])c([H])c1[H],0,,
[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])c2c(-c3c([H])c([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])sc3c2c(=O)c(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n3C([H])([H])c2c(F)c([H])c([H])c([H])c2F)c([H])c1[H],,0,
[H]c1c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C23C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C3([H])[H])c([H])c1C(F)(F)F,0,,
[H]/C(=C(/[H])C12C([H])([H])C([H])([H])C(c3nc4c([H])c(C(F)(F)F)c([H])c(C(=O)[O-])c4s3)(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H])c1c(-c2c(Cl)c([H])nc([H])c2Cl)noc1C1([H])C([H])([H])C1([H])[H],0,,0
[H]Oc1c([H])c(C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C(C#N)(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c2c1C1([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])O2,0,,
[H]c1nc2c(c(C([H])([H])[H])nn2[H])c([H])c1N([H])C(=O)c1c(F)c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[H])c1F,0,0,
[H]c1c([H])c(Oc2c([H])c(F)c(F)c(N([H])c3c([H])c([H])c(I)c([H])c3F)c2C(=O)N([H])[H])c(F)c([N-]S(=O)(=O)N([H])[H])c1F,,0,
[H]Oc1c([H])c([H])c(C([H])(O[H])C([H])([H])[N+]([H])([H])C([H])([H])c2c([H])c([H])c3c(c2[H])c([H])c([H])n3C([H])([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])(OC(=O)C(O[H])(c3sc([H])c([H])c3[H])c3sc([H])c([H])c3[H])C([H])([H])C2([H])[H])c2c([H])c([H])c(=O)n([H])c12,,0,
[H]c1nc(N([H])c2c([H])c([H])c(C#N)c([H])c2OC([H])(C([H])([H])[H])C(F)(F)F)c2c(C([H])([H])[H])c([H])c(N=S(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c2n1,0,0,
[H]OC([H])(C([H])([H])Oc1c([H])c([H])c(Cl)c(-c2nc(-c3c(C([H])([H])[H])noc3C([H])([H])[H])c(C([H])([H])[H])c(N3C([H])([H])c4nc([H])c(Br)c([H])c4C3([H])[H])n2)c1[H])C([H])([H])[N+]([H])([H])C([H])([H])[H],,0,
[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2c3c([H])c(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C(F)(F)F)c([H])c([H])c3OC([H])(C([H])([H])C([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])C2([H])[H])c1[H],,0,
[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])[N+]2([H])C([H])([H])C([H])(C([H])([H])Oc3c([H])c(F)c(C(=O)N([H])S(=O)(=O)[N-]C([H])([H])[H])c([H])c3C3([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c1[H],,0,
[H]c1nc2c(F)c([H])n(C([H])([H])C(=O)N3C([H])([H])C([H])(F)C3([H])[H])c2c([H])c1-c1c([H])c([H])c(F)c(Cl)c1[H],,0,
[H]c1nc2c([H])c([H])c(N3C(=O)N(c4c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c4F)C([H])([H])c4c([H])nc(-c5c(C([H])([H])[H])nn(C([H])([H])[H])c5[H])c([H])c43)c([H])c2s1,,0,
[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1n([H])c2c([H])c([H])c([H])c(N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])c4nc([H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c4C([H])([H])[H])C([H])([H])C3([H])[H])c2[n+]1[H],,0,
[H]c1c(N([H])C(=O)C([H])([H])c2c([H])c([H])c(-n3c([H])nc4c([H])c(-c5c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c5[H])c([H])c([H])c43)c([H])c2[H])noc1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,,
[H]C(=O)N([H])c1c([H])c([H])c([H])c(C2([H])C([H])([H])N(c3nc([H])[n+]([H])c4c3c([H])c([H])n4[H])C([H])([H])C([H])([H])C2([H])[H])c1[H],0,0,
[H]c1c([H])c(C([H])([H])N([H])C(=O)N([H])c2nc([H])c3c(OC([H])([H])C([H])([H])OC([H])([H])[H])nn([H])c3c2[H])c([H])c(Cl)c1Cl,0,0,
[H]c1c(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nnc(C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2nnc(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])C(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])s2)c1[H],,0,
[H]c1nc(N([H])C([H])(c2c([H])c([H])c([H])c(N([H])C(=O)c3c([H])c(C4([H])C([H])([H])C4([H])[H])nn3[H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2n1,0,,
[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(C(=O)N([H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],0,,
[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C(O[H])(C(=O)C([H])([H])Sc3nc4c([H])c([H])c([H])c([H])c4s3)C([H])([H])C([H])([H])C2([H])C2([H])C([H])([H])C([H])([H])C3=C([H])c4c(c([H])nn4-c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C3(C([H])([H])[H])C12[H],,0,
[H]c1c([H])c2c(c([H])c1Br)C1(C(=O)N2[H])C([H])([H])C1([H])c1c([H])c([H])c2c(-c3c([H])c([H])c(N4C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])[n+]([H])c3[H])nn([H])c2c1[H],,0,
[H]OC([H])([H])C([H])([H])N(c1c([H])c2nc(-c3c([H])c(C(=O)N4C([H])([H])C([H])([H])C([H])(c5c([H])c([H])c(C#N)c([H])c5[H])C([H])([H])C4([H])[H])c([H])c([H])c3C([H])([H])[H])nc-2c([H])n1[H])C([H])([H])[H],,0,
[H]OC1(C(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])N3C(=O)C(C([H])([H])[H])(C([H])([H])[H])N=C3c3c([H])c([H])c(-c4c([H])c([H])c(-c5c([H])nn(C([H])([H])[H])c5[H])c([H])c4[H])c([H])c3F)C2([H])[H])C([H])([H])C1([H])[H],,0,
[H]c1nc(N([H])[H])c2c(C([H])(F)F)nn(C([H])(c3c([H])c([N+]#[C-])c(C([H])([H])[H])c(C4([H])C([H])([H])N(C([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])[H])C4([H])[H])c3OC([H])([H])[H])C([H])([H])[H])c2n1,,0,
[H]c1nc(N([H])c2c([H])c([H])c3c(c([H])nn3C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])nc(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn3-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c23)c1[H],,0,
[H]c1nc2c([H])c(OC([H])([H])[H])c([H])c([H])c2c(Oc2c([H])nc(N([H])C(=O)c3c(C([H])([H])[H])n(C([H])([H])C([H])([H])OC([H])([H])[H])n(-c4c([H])c([H])c([H])c([H])c4[H])c3=O)c([H])c2[H])c1[H],0,,
[H]c1nc2sc(-c3c([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3OC([H])([H])C([H])([H])[H])c([H])c2c(N([H])c2c([H])c([H])c3c(c([H])c([H])n3[H])c2C([H])([H])[H])c1C#N,,0,
[H]C1=C(c2c([H])c([H])c(N([H])c3nc([H])c(Cl)c(N([H])c4c(S(=O)(=O)C([H])(C([H])([H])[H])C([H])([H])[H])nc([H])c([H])c4[H])n3)c(OC([H])([H])[H])c2[H])C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])[H],0,,
[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C1(C(=O)N2[H])C([H])([H])C1([H])c1c([H])c([H])c2c(-c3c([H])c([H])c(C4(F)C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3[H])nn([H])c2c1[H],,0,
[H]c1nn([H])c(C([H])([H])[H])c1-c1c([H])c([H])c(C(=O)N([H])C([H])([H])c2c(F)c([H])c([H])c([H])c2Cl)c(OC([H])([H])[H])c1[H],,0,
